Iteration	CPUTime	PhysTime	Travels
1	6	0	0.00897264187
2	7	0	0.0179452837
3	8	0	0.0269179256
4	8	0	0.0358905675
5	9	0	0.0448632094
6	10	0	0.0538358512
7	11	0	0.0628084931
8	11	0	0.071781135
9	12	0	0.0807537769
10	13	0	0.0897264187
11	14	0	0.0986990606
12	14	0	0.107671702
13	15	0	0.116644344
14	16	0	0.125616986
15	17	0	0.134589628
16	17	0	0.14356227
17	18	0	0.152534912
18	19	0	0.161507554
19	20	0	0.170480196
20	20	0	0.179452837
21	21	0	0.188425479
22	22	0	0.197398121
23	23	0	0.206370763
24	23	0	0.215343405
25	24	0	0.224316047
26	25	0	0.233288689
27	26	0	0.242261331
28	27	0	0.251233972
29	27	0	0.260206614
30	28	0	0.269179256
31	29	0	0.278151898
32	30	0	0.28712454
33	30	0	0.296097182
34	31	0	0.305069824
35	32	0	0.314042466
36	33	0	0.323015107
37	34	0	0.331987749
38	34	0	0.340960391
39	35	0	0.349933033
40	36	0	0.358905675
41	37	0	0.367878317
42	38	0	0.376850959
43	38	0	0.385823601
44	39	0	0.394796242
45	40	0	0.403768884
46	41	0	0.412741526
47	41	0	0.421714168
48	42	0	0.43068681
49	43	0	0.439659452
50	44	0	0.448632094
51	45	0	0.457604736
52	45	0	0.466577377
53	46	0	0.475550019
54	47	0	0.484522661
55	48	0	0.493495303
56	49	0	0.502467945
57	49	0	0.511440587
58	50	0	0.520413229
59	51	0	0.529385871
60	52	0	0.538358512
61	52	0	0.547331154
62	53	0	0.556303796
63	54	0	0.565276438
64	55	0	0.57424908
65	56	0	0.583221722
66	56	0	0.592194364
67	57	0	0.601167005
68	58	0	0.610139647
69	59	0	0.619112289
70	60	0	0.628084931
71	60	0	0.637057573
72	61	0	0.646030215
73	62	0	0.655002857
74	63	0	0.663975499
75	64	0	0.67294814
76	64	0	0.681920782
77	65	0	0.690893424
78	66	0	0.699866066
79	67	0	0.708838708
80	67	0	0.71781135
81	68	0	0.726783992
82	69	0	0.735756634
83	70	0	0.744729275
84	71	0	0.753701917
85	72	0	0.762674559
86	72	0	0.771647201
87	73	0	0.780619843
88	74	0	0.789592485
89	75	0	0.798565127
90	75	0	0.807537769
91	76	0	0.81651041
92	77	0	0.825483052
93	78	0	0.834455694
94	79	0	0.843428336
95	79	0	0.852400978
96	80	0	0.86137362
97	81	0	0.870346262
98	82	0	0.879318904
99	83	0	0.888291545
100	83	0	0.897264187
101	88	0	0.906236829
102	89	0	0.915209471
103	89	0	0.924182113
104	90	0	0.933154755
105	91	0	0.942127397
106	92	0	0.951100039
107	92	0	0.96007268
108	93	0	0.969045322
109	94	0	0.978017964
110	95	0	0.986990606
111	96	0	0.995963248
112	96	0	1.00493589
113	97	0	1.01390853
114	98	0	1.02288117
115	99	0	1.03185382
116	100	0	1.04082646
117	100	0	1.0497991
118	101	0	1.05877174
119	102	0	1.06774438
120	103	0	1.07671702
121	104	0	1.08568967
122	104	0	1.09466231
123	105	0	1.10363495
124	106	0	1.11260759
125	107	0	1.12158023
126	108	0	1.13055288
127	108	0	1.13952552
128	109	0	1.14849816
129	110	0	1.1574708
130	111	0	1.16644344
131	112	0	1.17541609
132	112	0	1.18438873
133	113	0	1.19336137
134	114	0	1.20233401
135	115	0	1.21130665
136	116	0	1.22027929
137	116	0	1.22925194
138	117	0	1.23822458
139	118	0	1.24719722
140	119	0	1.25616986
141	120	0	1.2651425
142	120	0	1.27411515
143	121	0	1.28308779
144	122	0	1.29206043
145	123	0	1.30103307
146	124	0	1.31000571
147	124	0	1.31897836
148	125	0	1.327951
149	126	0	1.33692364
150	127	0	1.34589628
151	128	0	1.35486892
152	128	0	1.36384156
153	129	0	1.37281421
154	130	0	1.38178685
155	131	0	1.39075949
156	132	0	1.39973213
157	132	0	1.40870477
158	133	0	1.41767742
159	134	0	1.42665006
160	135	0	1.4356227
161	136	0	1.44459534
162	136	0	1.45356798
163	137	0	1.46254063
164	138	0	1.47151327
165	139	0	1.48048591
166	140	0	1.48945855
167	140	0	1.49843119
168	141	0	1.50740383
169	142	0	1.51637648
170	143	0	1.52534912
171	144	0	1.53432176
172	144	0	1.5432944
173	145	0	1.55226704
174	146	0	1.56123969
175	147	0	1.57021233
176	148	0	1.57918497
177	148	0	1.58815761
178	149	0	1.59713025
179	150	0	1.6061029
180	151	0	1.61507554
181	152	0	1.62404818
182	152	0	1.63302082
183	153	0	1.64199346
184	154	0	1.6509661
185	155	0	1.65993875
186	156	0	1.66891139
187	157	0	1.67788403
188	157	0	1.68685667
189	158	0	1.69582931
190	159	0	1.70480196
191	160	0	1.7137746
192	161	0	1.72274724
193	161	0	1.73171988
194	162	0	1.74069252
195	163	0	1.74966517
196	164	0	1.75863781
197	165	0	1.76761045
198	165	0	1.77658309
199	166	0	1.78555573
200	167	0	1.79452837
201	172	0	1.80350102
202	173	0	1.81247366
203	175	0	1.8214463
204	178	0	1.83041894
205	180	0	1.83939158
206	182	0	1.84836423
207	184	0	1.85733687
208	186	0	1.86630951
209	188	0	1.87528215
210	190	0	1.88425479
211	192	0	1.89322744
212	195	0	1.90220008
213	197	0	1.91117272
214	199	0	1.92014536
215	201	0	1.929118
216	203	0	1.93809064
217	206	0	1.94706329
218	208	0	1.95603593
219	210	0	1.96500857
220	212	0	1.97398121
221	214	0	1.98295385
222	216	0	1.9919265
223	218	0	2.00089914
224	220	0	2.00987178
225	222	0	2.01884442
226	224	0	2.02781706
227	226	0	2.03678971
228	228	0	2.04576235
229	230	0	2.05473499
230	232	0	2.06370763
231	234	0	2.07268027
232	236	0	2.08165291
233	238	0	2.09062556
234	240	0	2.0995982
235	242	0	2.10857084
236	244	0	2.11754348
237	246	0	2.12651612
238	248	0	2.13548877
239	250	0	2.14446141
240	253	0	2.15343405
241	255	0	2.16240669
242	257	0	2.17137933
243	259	0	2.18035198
244	261	0	2.18932462
245	263	0	2.19829726
246	265	0	2.2072699
247	267	0	2.21624254
248	268	0	2.22521518
249	270	0	2.23418783
250	272	0	2.24316047
251	274	0	2.25213311
252	277	0	2.26110575
253	278	0	2.27007839
254	281	0	2.27905104
255	282	0	2.28802368
256	285	0	2.29699632
257	287	0	2.30596896
258	289	0	2.3149416
259	291	0	2.32391425
260	293	0	2.33288689
261	295	0	2.34185953
262	297	0	2.35083217
263	299	0	2.35980481
264	301	0	2.36877745
265	303	0	2.3777501
266	305	0	2.38672274
267	307	0	2.39569538
268	309	0	2.40466802
269	311	0	2.41364066
270	313	0	2.42261331
271	315	0	2.43158595
272	317	0	2.44055859
273	319	0	2.44953123
274	321	0	2.45850387
275	324	0	2.46747652
276	326	0	2.47644916
277	328	0	2.4854218
278	330	0	2.49439444
279	332	0	2.50336708
280	334	0	2.51233972
281	336	0	2.52131237
282	338	0	2.53028501
283	340	0	2.53925765
284	342	0	2.54823029
285	344	0	2.55720293
286	346	0	2.56617558
287	348	0	2.57514822
288	350	0	2.58412086
289	352	0	2.5930935
290	354	0	2.60206614
291	356	0	2.61103879
292	358	0	2.62001143
293	360	0	2.62898407
294	363	0	2.63795671
295	365	0	2.64692935
296	367	0	2.65590199
297	369	0	2.66487464
298	371	0	2.67384728
299	373	0	2.68281992
300	375	0	2.69179256
301	382	0	2.7007652
302	384	0	2.70973785
303	386	0	2.71871049
304	388	0	2.72768313
305	390	0	2.73665577
306	392	0	2.74562841
307	394	0	2.75460106
308	396	0	2.7635737
309	398	0	2.77254634
310	400	0	2.78151898
311	402	0	2.79049162
312	404	0	2.79946426
313	406	0	2.80843691
314	408	0	2.81740955
315	410	0	2.82638219
316	412	0	2.83535483
317	414	0	2.84432747
318	417	0	2.85330012
319	419	0	2.86227276
320	421	0	2.8712454
321	423	0	2.88021804
322	425	0	2.88919068
323	427	0	2.89816332
324	429	0	2.90713597
325	431	0	2.91610861
326	433	0	2.92508125
327	435	0	2.93405389
328	437	0	2.94302653
329	439	0	2.95199918
330	441	0	2.96097182
331	443	0	2.96994446
332	445	0	2.9789171
333	447	0	2.98788974
334	449	0	2.99686239
335	451	0	3.00583503
336	453	0	3.01480767
337	455	0	3.02378031
338	457	0	3.03275295
339	459	0	3.04172559
340	461	0	3.05069824
341	464	0	3.05967088
342	467	0	3.06864352
343	469	0	3.07761616
344	472	0	3.0865888
345	474	0	3.09556145
346	476	0	3.10453409
347	478	0	3.11350673
348	481	0	3.12247937
349	483	0	3.13145201
350	485	0	3.14042466
351	487	0	3.1493973
352	489	0	3.15836994
353	491	0	3.16734258
354	493	0	3.17631522
355	495	0	3.18528786
356	497	0	3.19426051
357	499	0	3.20323315
358	501	0	3.21220579
359	502	0	3.22117843
360	504	0	3.23015107
361	506	0	3.23912372
362	508	0	3.24809636
363	510	0	3.257069
364	512	0	3.26604164
365	513	0	3.27501428
366	515	0	3.28398693
367	517	0	3.29295957
368	519	0	3.30193221
369	520	0	3.31090485
370	522	0	3.31987749
371	524	0	3.32885013
372	526	0	3.33782278
373	527	0	3.34679542
374	529	0	3.35576806
375	531	0	3.3647407
376	532	0	3.37371334
377	534	0	3.38268599
378	536	0	3.39165863
379	537	0	3.40063127
380	539	0	3.40960391
381	540	0	3.41857655
382	542	0	3.4275492
383	544	0	3.43652184
384	545	0	3.44549448
385	547	0	3.45446712
386	548	0	3.46343976
387	550	0	3.4724124
388	551	0	3.48138505
389	553	0	3.49035769
390	555	0	3.49933033
391	556	0	3.50830297
392	558	0	3.51727561
393	559	0	3.52624826
394	561	0	3.5352209
395	562	0	3.54419354
396	564	0	3.55316618
397	565	0	3.56213882
398	567	0	3.57111147
399	568	0	3.58008411
400	570	0	3.58905675
401	575	0	3.59802939
402	576	0	3.60700203
403	578	0	3.61597467
404	579	0	3.62494732
405	581	0	3.63391996
406	582	0	3.6428926
407	584	0	3.65186524
408	585	0	3.66083788
409	587	0	3.66981053
410	588	0	3.67878317
411	590	0	3.68775581
412	591	0	3.69672845
413	593	0	3.70570109
414	594	0	3.71467374
415	596	0	3.72364638
416	597	0	3.73261902
417	599	0	3.74159166
418	600	0	3.7505643
419	602	0	3.75953694
420	603	0	3.76850959
421	605	0	3.77748223
422	606	0	3.78645487
423	607	0	3.79542751
